,User-Agent,ip,url
973,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/lauthors_titles
974,127.0.0.1,Livingston,ligo
975,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/lauthors_titles
976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/lauthors_titles
977,127.0.0.1,Livingston,ligo
978,127.0.0.1,Livingston,ligo
979,127.0.0.1,Livingston,ligo
980,127.0.0.1,Livingston,ligo
981,127.0.0.1,Livingston,ligo
982,127.0.0.1,Livingston,ligo
983,127.0.0.1,Livingston,ligo
984,127.0.0.1,Livingston,ligo
985,127.0.0.1,Livingston,ligo
986,127.0.0.1,Livingston,ligo
987,127.0.0.1,Livingston,ligo
988,127.0.0.1,Livingston,ligo
989,127.0.0.1,Livingston,ligo
990,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/lauthors_titles
991,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/lauthors_titles
992,127.0.0.1,Livingston,ligo
993,127.0.0.1,Livingston,ligo
994,127.0.0.1,Livingston,ligo
995,127.0.0.1,Livingston,ligo
996,127.0.0.1,Livingston,ligo
997,127.0.0.1,Livingston,ligo
998,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/lauthors_titles
999,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/lauthors_titles
1000,127.0.0.1,Livingston,ligo
1001,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/lauthors_titles
1002,127.0.0.1,Livingston,ligo
1003,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/lauthors_titles
1004,127.0.0.1,Livingston,ligo
1005,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/lauthors_titles
1006,127.0.0.1,Livingston,ligo
1007,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/lauthors_titles
1008,127.0.0.1,Livingston,ligo
1009,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/lauthors_titles
1010,127.0.0.1,Livingston,ligo
1011,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/lauthors_titles
1012,127.0.0.1,Livingston,ligo
1013,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/lauthors_titles
1014,127.0.0.1,Livingston,ligo
1015,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/lauthors_titles
1016,127.0.0.1,Livingston,ligo
1017,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/lauthors_titles
1018,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/lauthors_titles
1019,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/lauthors_titles
1020,127.0.0.1,Livingston,ligo
1021,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/lauthors_titles
1022,127.0.0.1,Livingston,ligo
1023,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/lauthors_titles
1024,127.0.0.1,Livingston,ligo
1025,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/lauthors_titles
1026,127.0.0.1,Livingston,ligo
1027,127.0.0.1,Livingston,ligo
1028,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/lauthors_titles
1029,127.0.0.1,Livingston,ligo
1030,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1031,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1032,127.0.0.1,Hanford,ligo
1033,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1034,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1035,127.0.0.1,Hanford,ligo
1036,127.0.0.1,Hanford,ligo
1037,127.0.0.1,Hanford,ligo
1038,127.0.0.1,Hanford,ligo
1039,127.0.0.1,Hanford,ligo
1040,127.0.0.1,Hanford,ligo
1041,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/lauthors_titles
1042,127.0.0.1,Livingston,ligo
1043,127.0.0.1,Livingston,ligo
1044,127.0.0.1,Livingston,ligo
1045,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1046,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1047,127.0.0.1,Hanford,ligo
1048,127.0.0.1,Hanford,ligo
1049,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1050,127.0.0.1,Hanford,ligo
1051,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1052,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1053,127.0.0.1,Hanford,ligo
1054,127.0.0.1,Hanford,ligo
1055,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1056,127.0.0.1,Hanford,ligo
1057,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1058,127.0.0.1,Hanford,ligo
1059,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1060,127.0.0.1,Hanford,ligo
1061,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1062,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1063,127.0.0.1,Hanford,ligo
1064,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1065,127.0.0.1,Hanford,ligo
1066,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1067,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1068,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1069,127.0.0.1,Hanford,ligo
1070,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1071,127.0.0.1,Hanford,ligo
1072,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1073,127.0.0.1,Hanford,ligo
1074,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1075,127.0.0.1,Hanford,ligo
1076,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1077,127.0.0.1,Hanford,ligo
1078,127.0.0.1,Hanford,ligo
1079,127.0.0.1,Hanford,ligo
1080,127.0.0.1,Hanford,ligo
1081,127.0.0.1,Hanford,ligo
1082,127.0.0.1,Hanford,ligo
1083,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1084,127.0.0.1,Hanford,ligo
1085,127.0.0.1,Hanford,ligo
1086,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1087,127.0.0.1,Hanford,ligo
1088,127.0.0.1,Hanford,ligo
1089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1090,127.0.0.1,Hanford,ligo
1091,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1092,127.0.0.1,Hanford,ligo
1093,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1094,127.0.0.1,Hanford,ligo
1095,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1096,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1097,127.0.0.1,Hanford,ligo
1098,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1099,127.0.0.1,Hanford,ligo
1100,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1101,127.0.0.1,Hanford,ligo
1102,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1103,127.0.0.1,Hanford,ligo
1104,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1105,127.0.0.1,Hanford,ligo
1106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1107,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1108,127.0.0.1,Hanford,ligo
1109,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1110,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1111,127.0.0.1,Hanford,ligo
1112,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1113,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1115,127.0.0.1,Hanford,ligo
1116,127.0.0.1,Hanford,ligo
1117,127.0.0.1,Hanford,ligo
1118,127.0.0.1,Hanford,ligo
1119,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1120,127.0.0.1,Hanford,ligo
1121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1122,127.0.0.1,Hanford,ligo
1123,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1124,127.0.0.1,Hanford,ligo
1125,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1126,127.0.0.1,Hanford,ligo
1127,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1128,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1129,127.0.0.1,Hanford,ligo
1130,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1131,127.0.0.1,Hanford,ligo
1132,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/lauthors_titles
1133,127.0.0.1,Livingston,ligo
1134,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/lauthors_titles
1135,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/lauthors_titles
1136,127.0.0.1,Livingston,ligo
1137,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1138,127.0.0.1,Hanford,ligo
1139,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/vauthors_titles
1140,127.0.0.1,Virgo,ligo
1141,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/vauthors_titles
1142,127.0.0.1,Virgo,ligo
1143,127.0.0.1,Virgo,ligo
1144,127.0.0.1,Virgo,ligo
1145,127.0.0.1,Virgo,ligo
1146,127.0.0.1,Virgo,ligo
1147,127.0.0.1,Virgo,scatterer noise
1148,127.0.0.1,Virgo,scatterer noise
1149,127.0.0.1,Virgo,scatterer noise
1150,127.0.0.1,Virgo,scatterer noise
1151,127.0.0.1,Virgo,scatterer noise
1152,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/vauthors_titles
1153,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/
1154,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/lauthors_titles
1155,127.0.0.1,Livingston,ligo
1156,127.0.0.1,Livingston,ligo
1157,127.0.0.1,Livingston,ligo
1158,127.0.0.1,Livingston,ligo
1159,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/lauthors_titles
1160,127.0.0.1,Livingston,ligo
1161,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/
1162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/lauthors_titles
1163,127.0.0.1,Livingston,ligo
1164,127.0.0.1,Livingston,pcal
1165,127.0.0.1,Livingston,pcal
1166,127.0.0.1,Livingston,pcal
1167,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1168,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/lauthors_titles
1169,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1170,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/vauthors_titles
1171,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/lauthors_titles
1172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/make_report
1173,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/vauthors_titles
1174,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/
1175,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/lauthors_titles
1176,127.0.0.1,Livingston,nikhil
1177,127.0.0.1,Livingston,nikhil is here
1178,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/
1179,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1180,127.0.0.1,Hanford,nikhil
1181,127.0.0.1,Hanford,nikhil
1182,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/vauthors_titles
1183,127.0.0.1,Virgo,nikhil
1184,127.0.0.1,Virgo,nikhil
1185,127.0.0.1,Virgo,nikhil
1186,127.0.0.1,Virgo,nikhil
1187,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/vauthors_titles
1188,127.0.0.1,Virgo,nikhil
1189,127.0.0.1,Virgo,nikhil
1190,127.0.0.1,Virgo,nikhil
1191,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1192,127.0.0.1,Hanford,nikhil
1193,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/
1194,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/gauthors_titles
1195,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/vauthors_titles
1196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/lauthors_titles
1197,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1198,127.0.0.1,GEO,ligo
1199,127.0.0.1,GEO,ligo
1200,127.0.0.1,Virgo,ligo
1201,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/
1202,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/lauthors_titles
1203,127.0.0.1,Livingston,psl glitch
1204,127.0.0.1,Livingston,oplev 
1205,127.0.0.1,Livingston,oplev installation 
1206,127.0.0.1,Livingston,BRS installation 
1207,127.0.0.1,Livingston,noise budget 
1208,127.0.0.1,Livingston,noise budget DRMI 
1209,127.0.0.1,Livingston,scattering light 
1210,127.0.0.1,Livingston,scattering noise 
1211,127.0.0.1,Livingston,scattering noise 
1212,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/lauthors_titles
1213,127.0.0.1,Livingston,scattering light noise 
1214,127.0.0.1,Livingston,scattering light noise 
1215,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/hauthors_titles
1216,127.0.0.1,Hanford,PCAL calibration
1217,127.0.0.1,Hanford,jeff kissel 
1218,127.0.0.1,Hanford,DARM loop 
1219,127.0.0.1,Hanford,
1220,127.0.0.1,Hanford,psl jitter noise 
1221,127.0.0.1,Hanford,psl jitter noise 
1222,127.0.0.1,Hanford,scattering light noise 
1223,127.0.0.1,Hanford,baffle 
1224,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/lauthors_titles
1225,127.0.0.1,Livingston,baffle 
1226,127.0.0.1,Livingston,squeezing 
1227,127.0.0.1,Livingston,Gravitational-wave detection beyond the quantum shot-noise limit: The integration of squeezed light in GEO 600
1228,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/vauthors_titles
1229,127.0.0.1,Virgo,transfer function seismic 
1230,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/gauthors_titles
1231,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/make_report
1232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/make_report
1233,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/alerts
1234,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",127.0.0.1,/lauthors_titles
1235,127.0.0.1,Livingston,ASTROPHYSICAL SOURCES 
1236,127.0.0.1,Livingston,STOCHASTIC BACKGROUND 
1237,127.0.0.1,Livingston,SANJIT MITRA
1238,127.0.0.1,Livingston,SANJIT MITRA
1239,127.0.0.1,Livingston,ligo INDIA
1240,127.0.0.1,Livingston,SANJIT MITRA
1241,127.0.0.1,Livingston,LOCKLOSS MONITOR
1242,127.0.0.1,Livingston,XCV
